Price,Close,High,Low,Open,Volume,SMA_Short,SMA_Long,Signal,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Trade_Type
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,
Date,,,,,,,,,,,,,
2015-03-19,28.3507080078125,28.739835372625613,28.328472497686743,28.62865612553615,183238000,26.83980381011963,26.665523601028156,1,-0.00755043443558423,-0.00755043443558423,1.1707961353478917,1.0036207882467831,0.0
2015-03-20,27.994935989379883,28.550830552849387,27.830391171449538,28.517478134422173,274780400,26.92240348815918,26.690142348960595,1,-0.012548964150545294,-0.012548964150545294,1.1561038566178141,0.9910263869543322,0.0
2015-03-23,28.286226272583008,28.428535585374448,28.13279835554253,28.266214820687726,150838800,26.99249008178711,26.71916205666282,1,0.010405106241844209,0.010405106241844209,1.1681332400725284,1.0013381217990631,0.0
2015-03-24,28.17060089111328,28.4707828514936,28.14169319834328,28.290674693141913,131369200,27.059732666015623,26.745080607278005,1,-0.004087692022099021,-0.004087692022099021,1.1633582711463353,0.9972449599471614,0.0
2015-03-25,27.434595108032227,28.199509002111668,27.434595108032227,28.13724888449329,206620800,27.124481048583984,26.757177352905273,1,-0.026126733537772506,-0.026126733537772506,1.1329635195871313,0.9711902066067354,0.0
2015-03-26,27.62582778930664,27.768137135955826,27.26115987646045,27.296738061353363,190291600,27.188757362365724,26.772154084567365,1,0.006970494024838958,0.006970494024838958,1.1408608350307738,0.9779598821388698,0.0
2015-03-27,27.405691146850586,27.728110364111448,27.33009005453991,27.699204363485794,158184800,27.25049129486084,26.78289200087725,1,-0.007968508460089119,-0.007968508460089119,1.1317698758150467,0.9701670005444184,0.0
2015-03-30,28.099449157714844,28.106119642444803,27.572458810054766,27.58357741557871,188398800,27.339300956726074,26.804834620157877,1,0.025314377482648753,0.025314377482648753,1.1604199256749193,0.9947261742174089,0.0
2015-03-31,27.66806983947754,28.126127833374003,27.652504811426518,28.03718408888496,168362400,27.4231595993042,26.818986017195904,1,-0.015351878103235572,-0.015351878103235572,1.1426053004273922,0.9794552592447254,0.0
2015-04-01,27.628055572509766,27.8215081618925,27.3723428476369,27.75479990446081,162485600,27.494125022888184,26.83203552615258,1,-0.0014462254577179978,-0.0014462254577179978,1.1409528355537906,0.9780387461141099,0.0
2015-04-02,27.8659725189209,27.91933809418971,27.614707976255076,27.801488337926436,128880400,27.56617202758789,26.84844722445049,1,0.008611425649797111,0.008611425649797111,1.1507780660670872,0.9864610540588924,0.0
2015-04-06,28.317359924316406,28.352938105262208,27.64583787534428,27.67696793544134,148776000,27.63462215423584,26.871398985385895,1,0.016198516132498675,0.016198516132498675,1.1694189631352006,1.002440259357147,0.0
2015-04-07,28.019397735595703,28.48857265465359,28.01272725139245,28.381841514479785,140049200,27.69454387664795,26.88906050461989,1,-0.01052224464134599,-0.01052224464134599,1.157114050716863,0.9918923377098569,0.0
2015-04-08,27.928237915039062,28.106125461485597,27.788152617323846,27.983827561245935,149316800,27.752110862731932,26.90480561689897,1,-0.0032534539613188196,-0.0032534539613188196,1.1533494334248604,0.988665261654533,0.0
2015-04-09,28.14169692993164,28.14614505085262,27.719217051336283,27.983822566458237,129936000,27.83148868560791,26.923266681272594,1,0.007643125052928301,0.007643125052928301,1.1621646273742505,0.9962217538848446,0.0
2015-04-10,28.261764526367188,28.286224096664863,27.85262570768002,28.00605191645736,160752000,27.885936584472656,26.94295047311222,1,0.004266537186243369,0.004266537186243369,1.1671230459734794,1.000472171043539,0.0
2015-04-13,28.206180572509766,28.588639230734085,28.152814997705434,28.544164808218575,145460400,27.923370246887206,26.961258155712184,1,-0.001966754545901228,-0.001966754545901228,1.164827601417185,0.9985044878530913,0.0
2015-04-14,28.083887100219727,28.304021601912243,27.99716739662991,28.239537415262678,102098400,27.966065673828126,26.97729571206229,1,-0.004335697701986274,-0.004335697701986274,1.1597772610625103,0.9941752742396837,0.0
2015-04-15,28.190614700317383,28.268439848011404,28.019399375390535,28.108343128381268,115881600,28.00438407897949,26.99438471189687,1,0.003800314383717307,0.003800314383717307,1.1641847792696345,0.9979534528343128,0.0
2015-04-16,28.05497932434082,28.261772854593556,28.041638353505544,28.079438901846288,113476000,28.039901351928712,27.00911519262526,1,-0.004811366386240468,-0.004811366386240468,1.1585834597552838,0.9931519331363132,0.0
2015-04-17,27.73922348022461,28.048301666251334,27.674739310242384,27.917110962690113,207828000,28.06507225036621,27.01911667601703,1,-0.011254894914225044,-0.011254894914225044,1.1455437246663787,0.9819741124950045,0.0
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,28.09913749694824,27.037411741308265,1,0.022845918084027694,0.022845918084027694,1.1717147227617788,1.0044082126297011,0.0
2015-04-21,28.219528198242188,28.506369273516984,28.166160917597324,28.484135451273627,129740400,28.13462615966797,27.05317329406738,1,-0.0054073792529214515,-0.0054073792529214515,1.1653788168795742,0.9989769964992634,0.0
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293473,28.23731052396591,150618000,28.17420597076416,27.07352304458618,1,0.013473865777727356,0.013473865777727356,1.1810809746384163,1.0124370784651318,0.0
2015-04-23,28.833229064941406,28.999997956003867,28.493020798607734,28.528598976335616,183083600,28.208226852416992,27.09637636952586,1,0.008163522270954182,0.008163522270954182,1.1907227554786772,1.0207021311031217,0.0
2015-04-24,28.968868255615234,29.046695096238576,28.73539112666703,29.0155650385736,178103600,28.232241439819337,27.120382675757774,1,0.004704266399310653,0.004704266399310653,1.1963242325281702,1.025503785842175,0.0
2015-04-27,29.495853424072266,29.60258794609363,29.16231567682868,29.420252348998194,387816800,28.25976921081543,27.15045192573644,1,0.01819143101508236,0.01819143101508236,1.2180870822758778,1.0441591672180286,0.0
2015-04-28,29.0311222076416,29.91610799588216,28.81098948693123,29.898322303496776,475696000,28.275245170593262,27.173960304260255,1,-0.015755815224230307,-0.015755815224230307,1.1988951272805173,1.0277075883146551,0.0
2015-04-29,28.604204177856445,29.260161231898245,28.528603083990692,28.94219012909227,253544400,28.27884738922119,27.191617636033047,1,-0.014705529697807584,-0.014705529697807584,1.1812647393817368,1.0125946038540317,0.0
2015-04-30,27.828170776367188,28.60420158242397,27.701426480269312,28.60420158242397,332781600,28.262971115112304,27.199380479207854,1,-0.0271300469212149,-0.0271300469212149,1.1492169715759335,0.9851228647393028,0.0
2015-05-01,28.673139572143555,28.93552447330607,27.86153207382484,28.039417928383685,234050400,28.26519474029541,27.21713661285768,1,0.03036379223653274,0.03036379223653274,1.1841115569355625,1.0150349307317048,0.0
2015-05-04,28.617542266845703,29.033355027085868,28.519703970318606,28.795429770265706,203953200,28.26163692474365,27.23380810873849,1,-0.0019390030574769623,-0.0019390030574769623,1.1818155610062706,1.0130667748975701,0.0
2015-05-05,27.972707748413086,28.561956579916988,27.968259627159547,28.49524833280351,197085600,28.22961727142334,27.242501045675837,1,-0.022532840605941074,-0.022532840605941074,1.1551858993444954,0.9902395027356284,0.0
2015-05-06,27.797042846679688,28.18394624917403,27.430150899410055,28.141697581751504,288564000,28.197775573730468,27.248949206152627,1,-0.0062798676235897855,-0.0062798676235897855,1.1479314848159745,0.9840209297427993,0.0
2015-05-07,27.968978881835938,28.152074473058324,27.692101292340553,27.859566834442038,175763600,28.184403953552245,27.2572254093214,1,0.0061854074228182565,0.0061854074228182565,1.155031908743042,0.9901075001058389,0.0
2015-05-08,28.495939254760742,28.495939254760742,28.158774796035367,28.28604854881217,222201600,28.174322662353514,27.271301703019574,1,0.01884088708247522,0.01884088708247522,1.1767937345123256,1.0087620037148448,0.0
2015-05-11,28.205652236938477,28.48252801753162,28.05158345169496,28.444569584617025,168143200,28.167152099609375,27.281800023625404,1,-0.010186960858774574,-0.010186960858774574,1.1648057827999974,0.9984857846671826,0.0
2015-05-12,28.105173110961914,28.330692057782745,27.870720764153706,28.0448845858755,192640000,28.155170288085937,27.2909486134847,1,-0.0035623755526905665,-0.0035623755526905665,1.160656307155718,0.9949288033181752,0.0
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800,28.142612953186035,27.300239709707405,1,0.0011124378656421907,0.0011124378656421907,1.1619474651807946,0.9960355997926045,0.0
2015-05-14,28.792909622192383,28.792909622192383,28.393226674292507,28.44904852443522,180814000,28.146831855773925,27.3164643826692,1,0.023331711136089117,0.023331711136089117,1.1890576877937038,1.019274814688227,0.0
2015-05-15,28.752710342407227,28.913477492039792,28.627669983158402,28.81969722260317,152832000,28.159719200134276,27.33190788761262,1,-0.0013961520496759139,-0.0013961520496759139,1.1873975824657077,1.017851752066517,0.0
2015-05-18,29.06977653503418,29.18811854124879,28.661160333406826,28.66562703376231,203531600,28.178102874755858,27.350395851946892,1,0.011027349729855418,0.011027349729855418,1.2004914308759418,1.0290759593097005,0.0
2015-05-19,29.04298973083496,29.223851954649565,28.9469743904439,29.181426809390363,178532800,28.193549461364746,27.368212629619396,1,-0.0009214657762138811,-0.0009214657762138811,1.1993852191077516,1.0281277010320722,0.0
2015-05-20,29.04075813293457,29.246182128079944,28.879990935499887,29.027361434330892,145819600,28.220647354125976,27.385634978612263,1,-7.68377471146442e-05,-7.68377471146442e-05,1.1992930610495929,1.0280487020157787,0.0
2015-05-21,29.337717056274414,29.391307232719406,28.989389427116148,29.04297960356114,158921600,28.263779487609863,27.405759536113937,1,0.010225591287269742,0.010225591287269742,1.2115565417255447,1.0385611078660002,0.0
2015-05-22,29.594507217407227,29.690522560457005,29.339959745898334,29.38461994662565,182384000,28.302219161987306,27.42809369612713,1,0.008752901960307646,0.008752901960307646,1.2221611773546377,1.0476515314229398,0.0
2015-05-26,28.942508697509766,29.67712607533172,28.830865009082903,29.607907533642262,282790400,28.33144344329834,27.44339081735322,1,-0.02203106526179832,-0.02203106526179832,1.1952356646959015,1.024570652162538,0.0
2015-05-27,29.482860565185547,29.53198405537011,29.038520913645133,29.103272746836808,183332800,28.36542663574219,27.463785514831542,1,0.018669835200646467,0.018669835200646467,1.2175505175817092,1.0436992173898314,0.0
2015-05-28,29.4248046875,29.462763125539038,29.272970935343846,29.44266808312325,122933200,28.388954200744628,27.483201546244103,1,-0.0019691399196895,-0.0019691399196895,1.2151529902533005,1.0416440275967205,0.0
2015-05-29,29.08987045288086,29.35111619653783,29.005020184873068,29.30199271580637,203538000,28.399423675537108,27.498953202191522,1,-0.011382717342603987,-0.011382717342603987,1.2013212472372272,1.0297872880589753,0.0
2015-06-01,29.147932052612305,29.337727681720942,29.038523420832306,29.089878562424854,128451200,28.415368156433104,27.514962705593664,1,0.0019959387521333305,0.0019959387521333305,1.203719010868349,1.0318426804136664,0.0
2015-06-02,29.018421173095703,29.17472161334342,28.875517426712925,28.99609107859143,134670400,28.435837860107423,27.529419037011955,1,-0.0044432270283474296,-0.0044432270283474296,1.1983706140247232,1.02725796912705,0.0
2015-06-03,29.05415153503418,29.2372488140975,29.00502804099743,29.17472862297707,123934000,28.451196365356445,27.54394029889788,1,0.0012312993089922397,0.0012312993089922397,1.1998461669336884,1.0285228311545929,0.0
2015-06-04,28.884458541870117,29.15686944565926,28.783979892100927,28.933582043018674,153800400,28.46547351837158,27.556586697416485,1,-0.005840576447721846,-0.005840576447721846,1.1928383736702062,1.0225156649310072,0.0
2015-06-05,28.725915908813477,28.958136658313954,28.66116407712451,28.91571151713053,142507200,28.491299934387207,27.567515007803372,1,-0.005488855982078489,-0.005488855982078489,1.1862910556272337,1.0169032237067817,0.0
2015-06-08,28.536123275756836,28.850959248843054,28.319534279272943,28.781737310168158,210699200,28.509505844116212,27.576483602877015,1,-0.006607017637283108,-0.006607017637283108,1.1784532096997533,1.010184526172341,0.0
2015-06-09,28.451271057128906,28.59864151199639,28.049354886989374,28.29050390765424,224301600,28.530417442321777,27.584509175851803,1,-0.0029735019647891825,-0.0029735019647891825,1.174949076765299,1.0071807404989679,0.0
2015-06-10,28.777278900146484,28.87998918795648,28.54729146556497,28.562921514172693,156349200,28.54397403717041,27.595352536981757,1,0.011458463221659443,0.011458463221659443,1.188412187548737,1.018721483971539,0.0
2015-06-11,28.7125186920166,29.06754475059088,28.687956947940076,28.844257407020468,141563600,28.564863014221192,27.605417096937025,1,-0.0022503937343969493,-0.0022503937343969493,1.1857377922079964,1.016428959526914,0.0
2015-06-12,28.39545440673828,28.654468573391934,28.382057709686347,28.623208477905795,147544800,28.580210990905762,27.61247100148882,1,-0.01104271933365697,-0.01104271933365697,1.1726440225653334,1.0052048198042574,0.0
2015-06-15,28.33962631225586,28.411078186682165,28.06944885884555,28.15653077756676,175955600,28.58968406677246,27.618906004238973,1,-0.001966092659858032,-0.001966092659858032,1.1703384957599412,1.0032284939863862,0.0
2015-06-16,28.491472244262695,28.54729409493858,28.21682969292404,28.364198492863583,125976400,28.593166313171388,27.62656009406374,1,0.005358078131791233,0.005358078131791233,1.176609260860866,1.0086038706412046,0.0
2015-06-17,28.424482345581055,28.5539877230391,28.299440262330396,28.51826263035849,131672400,28.601268005371093,27.63349854842476,1,-0.0023512262935142525,-0.0023512262935142525,1.1738427862295375,1.0062324147008128,0.0
2015-06-18,28.553993225097656,28.650006879027032,28.40662442112916,28.408857772210606,141628800,28.613783111572264,27.641433847361597,1,0.004556314445484988,0.004556314445484988,1.1791911830731636,1.0108171259874295,0.0
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,28.61631275177002,27.64679064302363,1,-0.010009608219249122,-0.010009608219249122,1.1673879413150083,1.0006992425749879,0.0
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200,28.620951461791993,27.65396784119687,1,0.00797791354464672,0.00797791354464672,1.1767012613838825,1.0086827346164446,0.0
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600,28.624111671447753,27.65993610350024,1,-0.0045451791814727915,-0.0045451791814727915,1.1713529433078278,1.004098090850355,0.0
2015-06-24,28.6053466796875,28.982702900869484,28.384292648227373,28.404387694929415,221123600,28.63454086303711,27.667814524968467,1,0.008502115358040685,0.008502115358040685,1.1813119211568115,1.012635048649553,0.0
2015-06-25,28.469133377075195,28.84872114068404,28.469133377075195,28.772804269381098,127752400,28.640111236572267,27.67443699482059,1,-0.004761812682697819,-0.004761812682697819,1.1756867350684248,1.0078130702319492,0.0
2015-06-26,28.301666259765625,28.578542044406475,28.24807778289413,28.50709017406216,176267200,28.64504497528076,27.679578218303742,1,-0.005882410085739531,-0.005882410085739531,1.1687708635603882,1.0018847004630766,0.0
2015-06-29,27.80597496032715,28.23915298841273,27.794811614338297,28.01363227545043,196645600,28.64638000488281,27.68060583409255,1,-0.017514562389676858,-0.017514562389676858,1.1483003533513232,0.9843371283695533,0.0
2015-06-30,28.00693702697754,28.161005869183608,27.879663284495695,28.03819712488202,177482800,28.639059715270996,27.68323753726098,1,0.0072272979795571235,0.0072272979795571235,1.156599462175024,0.9914512261086217,0.0
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,28.64003273010254,27.687917068481447,1,0.009327757354906652,0.009327757354906652,1.1673879413150081,1.0006992425749877,0.0
2015-07-02,28.232454299926758,28.288276139840534,28.082850474261843,28.230220949336946,108844000,28.632686729431153,27.692238792540536,1,-0.001263775780131926,-0.001263775780131926,1.1659126247087561,0.999434583109025,0.0
2015-07-06,28.13420867919922,28.185565523968155,27.87742786244942,27.897524611636374,112241600,28.61870632171631,27.69571887038824,1,-0.0034798823964727887,-0.0034798823964727887,1.1618553858902068,0.9959566682968378,0.0
2015-07-07,28.064985275268555,28.16769724345696,27.636272303574902,28.109642060203637,187787200,28.600628662109376,27.69860376417637,1,-0.002460470977520113,-0.002460470977520113,1.1589966744331486,0.9935061458196258,0.0
2015-07-08,27.368331909179688,27.830536680664583,27.361633560883114,27.794811588567054,243046400,28.558078231811525,27.69604351723841,1,-0.02482286590411198,-0.02482286590411198,1.1302270554003828,0.9688444759870342,0.0
2015-07-09,26.81011962890625,27.701035930385615,26.6203256684374,27.654145778049624,314380000,28.513658180236817,27.689228718097393,1,-0.02039628436712304,-0.02039628436712304,1.1071746229790205,0.9490836485472863,0.0
2015-07-10,27.526865005493164,27.654138730411738,27.064660246204934,27.227660765825657,245418000,28.49211139678955,27.687989300443927,1,0.026734135710984708,0.026734135710984708,1.1367739796054999,0.974456579608626,0.0
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000,28.496713752746583,27.690794597972523,1,0.019305633555420698,0.019305633555420698,1.158720121491101,0.9932690812502187,0.0
2015-07-14,28.0471248626709,28.216823729856447,27.91985113816857,28.14313849368475,127072400,28.48419345855713,27.693473772895068,1,-0.0003978757121383403,-0.0003978757121383403,1.1582590948975937,0.9928738836071713,0.0
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800,28.478188667297363,27.698129212678367,1,0.009632995984772519,0.009632995984772519,1.1694166001080686,1.0024382337413447,0.0
2015-07-16,28.694660186767578,28.70806029162525,28.43564770992104,28.52272965247309,144889600,28.492627716064455,27.705510923597547,1,0.013326039095480358,0.013326039095480358,1.1850002914400124,1.0157967648349862,0.0
2015-07-17,28.942508697509766,28.942508697509766,28.65000277896658,28.821935013130545,184658800,28.515537033081056,27.71460649546455,1,0.008637443661259292,0.008637443661259292,1.1952356646959013,1.0245706521625377,0.0
2015-07-20,29.48955726623535,29.690514486480552,29.18365132849646,29.243939857407636,235600800,28.545948600769044,27.727562340506672,1,0.01890121462665939,0.01890121462665939,1.2178270705237564,1.0439362819592382,0.0
2015-07-21,29.194826126098633,29.67935935161535,29.098814184187123,29.663731006067156,307025600,28.5599263381958,27.738194686779078,1,-0.00999442404224149,-0.00999442404224149,1.2056555903708213,1.0335027400842565,0.0
2015-07-22,27.960050582885742,28.022570786974292,27.23883147761215,27.23883147761215,461802400,28.555014305114746,27.73979077236258,1,-0.04229432769627173,-0.04229432769627173,1.1546631977428359,0.9897914365201381,0.0
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,28.551843795776367,27.74126832144601,1,-0.0004793603217219111,-0.0004793603217219111,1.1541096980208854,0.9893169697786902,0.0
